time,Node Name,CPU Count,Allocated Memory,Node CPU,Node Memory,Node Network Receive,Node Network sent,NameSpace,Deployment Name,Pod Name,Assigned Container CPU,Assigned Container Memory,Pod CPU,Pod Memory,Bytes Received,Bytes Sent
2020-10-06 12:59:46.234620,slave2,1,1883952,0.8901818181818149,842548.0,12438.769665904432,16360.15151318152,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.2634905037667411,293320.0,,
2020-10-06 12:59:46.280850,slave2,1,1883952,0.8901818181818149,842548.0,12440.636433419559,16362.058354207673,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.21744132969711744,240784.0,,
2020-10-06 12:59:46.322541,slave3,1,1883952,0.8945617193039853,887596.0,128943.59560574013,175915.41029924186,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.2255449052063663,314172.0,,
2020-10-06 12:59:46.369746,slave2,1,1883952,0.879599999999999,842548.0,13213.491009358904,16805.230271740762,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.21320337787644159,221908.0,,
2020-10-06 12:59:46.418293,slave3,1,1883952,0.8945617193039853,887596.0,128946.86425248599,175918.64934080353,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.33582835035734365,284172.0,,
2020-10-06 12:59:46.467088,slave1,1,1883952,0.8790909090909209,633468.0,181217.4930544897,194005.8490916971,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.5318765000294203,607532.0,,
2020-10-06 12:59:46.539835,slave4,1,1883952,0.956181818181816,592916.0,166502.60746181817,174770.48136212118,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.14102248534155257,509356.0,16918.146927818652,20866.684830483202
2020-10-06 12:59:49.086616,slave2,1,1883952,0.8896363636363662,842536.0,14471.599990958479,18492.070731753007,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.2634905037667411,293320.0,,
2020-10-06 12:59:49.127836,slave2,1,1883952,0.8896363636363662,842536.0,14474.688286436955,18495.135356597588,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.21744132969711744,240784.0,,
2020-10-06 12:59:49.180022,slave3,1,1883952,0.8945617193039853,887596.0,129043.9395461644,176011.83926573384,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.2255449052063663,314172.0,,
2020-10-06 12:59:49.228311,slave2,1,1883952,0.8896363636363662,842536.0,14482.014010595198,18502.170063627196,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.21320337787644159,221908.0,478.6013886210223,499.7945564127291
2020-10-06 12:59:49.278274,slave3,1,1883952,0.8945617193039853,887596.0,129047.24333964947,176015.14578732807,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.33582835035734365,284172.0,,
2020-10-06 12:59:49.327502,slave1,1,1883952,0.8790909090909209,633468.0,184990.18254972206,197326.23255705685,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.5318765000294203,607532.0,,
2020-10-06 12:59:49.386375,slave4,1,1883952,0.9554719176712279,593212.0,188986.81185779136,189337.71050140305,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.14102248534155257,509356.0,17936.442871346193,22123.491666666665
2020-10-06 12:59:51.501615,slave2,1,1883952,0.8888929292194687,842132.0,16505.747377722888,20748.86606343461,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.2634905037667411,293320.0,,
2020-10-06 12:59:51.546071,slave2,1,1883952,0.8888929292194687,842132.0,16509.779343563205,20752.591638138747,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.21744132969711744,240784.0,,
2020-10-06 12:59:51.593244,slave3,1,1883952,0.8938181818181824,891312.0,139655.34409843961,185687.30082093642,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.2255449052063663,314172.0,581.0845769844725,609.1903947177477
2020-10-06 12:59:52.138720,slave2,1,1883952,0.8888929292194687,842132.0,16559.25492439549,20800.700146274787,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.21320337787644159,221908.0,540.0670588235295,567.0752250080361
2020-10-06 12:59:52.211363,slave3,1,1883952,0.8938181818181824,891312.0,139678.37084599788,185709.3124902143,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.33582835035734365,284172.0,572.4277282488449,603.8173716405284
2020-10-06 12:59:52.266744,slave1,1,1883952,0.8789090909090916,633380.0,183546.1893262536,196228.5604671027,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.5318765000294203,607532.0,,
2020-10-06 12:59:52.315437,slave4,1,1883952,0.9554719176712279,593212.0,194127.86778517187,194708.34888058572,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.14102248534155257,509356.0,18984.68869556572,23415.93075826871
2020-10-06 12:59:54.946516,slave2,1,1883952,0.8888929292194687,842132.0,16795.460923207684,21028.20317549051,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003476784085994928,293360.0,603.3188295505117,630.924756341789
2020-10-06 12:59:54.988198,slave2,1,1883952,0.8888929292194687,842132.0,16798.98889331796,21031.523796422458,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.21744132969711744,240784.0,600.7270549242425,628.899577020202
2020-10-06 12:59:55.032290,slave3,1,1883952,0.8938181818181824,891312.0,139785.98099300277,185811.15698947536,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.2255449052063663,314172.0,668.226623131621,704.9130590625452
2020-10-06 12:59:55.077517,slave2,1,1883952,0.8888929292194687,842132.0,16806.46482998023,21038.73197356742,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.21320337787644159,221908.0,627.5442880102862,662.7886595949856
2020-10-06 12:59:55.135457,slave3,1,1883952,0.8938181818181824,891312.0,139789.78078632924,185814.7955796506,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0034085952845240323,284216.0,641.3117394416607,679.903008611527
2020-10-06 12:59:55.198490,slave1,1,1883952,0.8789090909090916,633380.0,186769.43797385105,199072.60000292968,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.44118609001233056,583804.0,34289.24998332083,40053.13561421065
2020-10-06 12:59:55.254604,slave4,1,1883952,0.9550909090909117,593220.0,194382.0758833333,194805.3972651515,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.32276243631039536,611632.0,20031.50833499039,24706.610232319217
2020-10-06 12:59:57.383495,slave2,1,1883952,0.8890909090909184,842116.0,18873.493633116344,22844.39052166835,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003476784085994928,293360.0,662.8175723186471,696.1967356475301
2020-10-06 12:59:57.864609,slave2,1,1883952,0.8890909090909184,842116.0,18878.137815999165,22848.857939399866,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.21744132969711744,240784.0,656.7519002525254,690.4630587121211
2020-10-06 12:59:57.919433,slave3,1,1883952,0.8923636363636309,894376.0,150596.67624018693,195814.6200256804,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.2255449052063663,314172.0,741.0727180380205,785.0342083877521
2020-10-06 12:59:57.968077,slave2,1,1883952,0.8890909090909184,842116.0,18929.129048467657,22897.634847284826,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.21320337787644159,221908.0,701.0485760205722,743.1857168113147
2020-10-06 12:59:58.011986,slave3,1,1883952,0.8923636363636309,894376.0,150600.48548711778,195818.12808591063,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0034085952845240323,284216.0,709.2550335133728,754.9236025248908
2020-10-06 12:59:58.573914,slave1,1,1883952,0.8789090909090882,633692.0,185678.78060424217,198238.1101696346,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.44118609001233056,583804.0,37766.96724626803,44776.92408056043
2020-10-06 12:59:58.615326,slave4,1,1883952,0.9550909090909117,593220.0,200191.16697999998,200883.98484606063,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.32276243631039536,611632.0,39615.072958697165,34639.171338556174
2020-10-06 13:00:01.235466,slave2,1,1883952,0.8890909090909184,842116.0,19223.767833736398,23180.30333664963,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003476784085994928,293360.0,756.7205162438806,799.3184212283045
2020-10-06 13:00:01.282353,slave2,1,1883952,0.8890909090909184,842116.0,19226.485808134203,23182.851760800273,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003296944377267243,240704.0,599.4166666666667,627.3333333333334
2020-10-06 13:00:01.324570,slave3,1,1883952,0.8910909090909163,876532.0,156127.697762141,201198.76871285416,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.003032288785148182,313160.0,801.8702288275538,852.6159117716444
2020-10-06 13:00:01.371081,slave2,1,1883952,0.8784000000000132,842116.0,20547.01781102023,24235.933490603908,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.0032492560668966877,221924.0,580.4333333333333,611.075
2020-10-06 13:00:01.426235,slave3,1,1883952,0.8910909090909163,876532.0,156131.90384395974,201202.70419207448,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0034085952845240323,284216.0,789.3806143033773,843.581942907963
2020-10-06 13:00:01.493238,slave1,1,1883952,0.879256740786537,633716.0,185161.10143126713,198099.61619842597,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.44118609001233056,583804.0,41903.187186223004,50389.91559502961
2020-10-06 13:00:01.562132,slave4,1,1883952,0.9547099143651967,593236.0,201089.35876468912,201670.30989466858,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.32276243631039536,611632.0,43550.88988927593,38082.81094758232
2020-10-06 13:00:03.676885,slave2,1,1883952,0.8883636363636509,842144.0,21222.50791752734,25549.808277602642,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003476784085994928,293360.0,822.4410353757281,872.4573411373196
2020-10-06 13:00:03.722127,slave2,1,1883952,0.8883636363636509,842144.0,21227.41997759037,25554.529679616317,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003296944377267243,240704.0,822.8663208702543,873.6812657589511
2020-10-06 13:00:03.771681,slave3,1,1883952,0.8910909090909163,876532.0,156229.55990202786,201294.11641238,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.003032288785148182,313160.0,861.2198041991036,917.8938075017693
2020-10-06 13:00:03.813727,slave2,1,1883952,0.8883636363636509,842144.0,21237.03507388395,25563.77157291967,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.0032492560668966877,221924.0,580.4333333333333,611.075
2020-10-06 13:00:03.862126,slave3,1,1883952,0.8910909090909163,876532.0,156233.34954010212,201297.62327505156,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0034085952845240323,284216.0,846.7878766187283,906.8870631873493
2020-10-06 13:00:03.911415,slave1,1,1883952,0.879256740786537,633716.0,187186.4743710611,199877.10956401253,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.44118609001233056,583804.0,44849.50247268785,54392.15112584438
2020-10-06 13:00:03.965871,slave4,1,1883952,0.9541991672575958,593268.0,200468.3666787881,200808.78969163075,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.32276243631039536,611632.0,45671.43623787012,39938.79411130464
2020-10-06 13:00:06.065425,slave2,1,1883952,0.8883636363636509,842144.0,21465.606591062515,25782.987161764402,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003476784085994928,293360.0,881.3412041105682,937.1668377450465
2020-10-06 13:00:06.112490,slave2,1,1883952,0.8883636363636509,842144.0,21468.44531021645,25785.578881143352,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003296944377267243,240704.0,879.7892918377638,936.3234644478065
2020-10-06 13:00:06.170076,slave3,1,1883952,0.889999999999998,876840.0,165800.4145958799,210328.39379043438,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.003032288785148182,313160.0,919.4257018164662,981.9400448218919
2020-10-06 13:00:06.248466,slave2,1,1883952,0.8883636363636509,842144.0,21475.451510681483,25792.734280298297,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.0032492560668966877,221924.0,580.4333333333333,611.075
2020-10-06 13:00:06.297562,slave3,1,1883952,0.889999999999998,876840.0,165805.94079201762,210333.46411940464,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0034085952845240323,284216.0,918.6254717986994,984.431877954295
2020-10-06 13:00:06.344049,slave1,1,1883952,0.879256740786537,633716.0,189211.84731085508,201662.67910763356,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0030695332792207712,583804.0,47798.23872487699,58394.38665665916
2020-10-06 13:00:06.392626,slave4,1,1883952,0.9541991672575958,593268.0,204962.32644987485,205511.55321733124,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.32276243631039536,611632.0,47827.39880940532,41821.8775715352
2020-10-06 13:00:08.511843,slave2,1,1883952,0.8881818181818261,842164.0,23224.764454304524,27699.81558141542,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003105882250966792,293372.0,941.4484444756915,1003.2295233240764
2020-10-06 13:00:08.569356,slave2,1,1883952,0.8881818181818261,842164.0,23231.139229805114,27706.16248821143,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003296944377267243,240704.0,938.1914011958792,1000.6189762985377
2020-10-06 13:00:08.623752,slave3,1,1883952,0.889999999999998,876840.0,165905.4123224961,210426.32699487597,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.003032288785148182,313160.0,979.2376150035385,1047.7802193913658
2020-10-06 13:00:08.679946,slave2,1,1883952,0.8881818181818261,842164.0,23243.6611102527,27718.090295810827,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.0032492560668966877,221924.0,931.5715961214654,998.6936306102305
2020-10-06 13:00:08.736885,slave3,1,1883952,0.889999999999998,876840.0,165910.33877641725,210430.79846609384,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0034085952845240323,284216.0,976.9051936359004,1048.7533674521094
2020-10-06 13:00:08.786515,slave1,1,1883952,0.8796203705387321,633740.0,187820.08733443794,200786.1098356005,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0030695332792207712,583804.0,50753.02739137687,62406.48395880243
2020-10-06 13:00:08.832790,slave4,1,1883952,0.95081901638034,593268.0,204419.9772847385,204882.9081128748,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009322440467404648,611652.0,49986.01759766111,43709.60679688148
2020-10-06 13:00:10.947278,slave2,1,1883952,0.8881818181818261,842164.0,23501.498012196167,27966.385666847782,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003105882250966792,293372.0,1001.4325142662965,1069.102762447124
2020-10-06 13:00:11.021834,slave2,1,1883952,0.8881818181818261,842164.0,23507.841278509473,27971.65059448407,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003296944377267243,240704.0,996.4265110582808,1064.7045436207766
2020-10-06 13:00:11.074077,slave3,1,1883952,0.8885454545454523,876764.0,176601.2433969891,220164.30124941893,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.003032288785148182,313160.0,847.0333333333333,902.15
2020-10-06 13:00:11.117431,slave2,1,1883952,0.8881818181818261,842164.0,23513.964835635506,27977.16814009822,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.0032492560668966877,221924.0,990.5876188817278,1063.3830737966675
2020-10-06 13:00:11.161866,slave3,1,1883952,0.8885454545454523,876764.0,176605.23012605702,220167.8815130242,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030879082390254456,283760.0,1035.2088791745152,1112.9691953655326
2020-10-06 13:00:11.211635,slave1,1,1883952,0.8796203705387321,633740.0,189621.54105625022,202375.1119783836,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0030695332792207712,583804.0,32977.88653713519,38159.370746766435
2020-10-06 13:00:11.257527,slave4,1,1883952,0.9541991672575966,593312.0,208991.78137057036,209672.67455135548,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009322440467404648,611652.0,52134.0115190346,45588.044491996356
2020-10-06 13:00:13.364565,slave2,1,1883952,0.8883636363636245,842188.0,25409.243187286906,30145.56347093516,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003105882250966792,293372.0,1061.1209746780564,1134.6782999964846
2020-10-06 13:00:13.425844,slave2,1,1883952,0.8883636363636245,842188.0,25416.60460487743,30152.64377728123,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003296944377267243,240704.0,1053.9936229378286,1127.9240897629854
2020-10-06 13:00:13.477942,slave3,1,1883952,0.8885454545454523,876764.0,176706.69457134593,220262.06685673108,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.003032288785148182,313160.0,847.0333333333333,902.15
2020-10-06 13:00:13.522290,slave2,1,1883952,0.8883636363636245,842188.0,25428.628253608615,30164.20827764648,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.002948087741367362,221936.0,1048.5192312605236,1127.0402386343842
2020-10-06 13:00:13.574634,slave3,1,1883952,0.8885454545454523,876764.0,176710.94416167107,220266.0539684733,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030879082390254456,283760.0,1092.9374358792104,1176.5774691687102
2020-10-06 13:00:13.623040,slave1,1,1883952,0.8796203705387122,634540.0,188941.95505332,201980.0533407578,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0030695332792207712,583804.0,34657.13096425838,40427.135802084216
2020-10-06 13:00:13.696883,slave4,1,1883952,0.9541991672575966,593312.0,213338.7929986606,214235.85210579587,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009322440467404648,611652.0,31592.02589208517,20637.89411973812
2020-10-06 13:00:15.820902,slave2,1,1883952,0.8883636363636245,842188.0,25710.5705473256,30435.502015806807,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003105882250966792,293372.0,1121.5730926518322,1201.1198784874796
2020-10-06 13:00:16.362125,slave2,1,1883952,0.8883636363636245,842188.0,25715.600849345785,30841.51594663787,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003296944377267243,240704.0,925.1833333333332,986.1
2020-10-06 13:00:16.408372,slave3,1,1883952,0.8958344697176215,877796.0,181470.2758698643,223990.38674581962,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.0031341853357728486,313160.0,847.0333333333333,902.15
2020-10-06 13:00:16.461269,slave2,1,1883952,0.8989581249886369,842200.0,22962.753906576723,31146.46983199083,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.002948087741367362,221936.0,1119.1504941067178,1204.5934581664055
2020-10-06 13:00:16.506810,slave3,1,1883952,0.8958344697176215,877796.0,181474.69357018612,223994.4386146415,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030879082390254456,283760.0,1163.3427906315526,1254.2387336958452
2020-10-06 13:00:16.551151,slave1,1,1883952,0.8866260569142677,633788.0,185875.47833257564,201537.08992938753,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0030695332792207712,583804.0,36699.24820205398,43191.829000500744
2020-10-06 13:00:16.597376,slave4,1,1883952,0.9536363636363662,593352.0,213209.11020757575,214442.96248818183,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009322440467404648,611652.0,33771.03067088035,22062.516007922124
2020-10-06 13:00:18.727442,slave2,1,1883952,0.8989581249886371,842200.0,23261.599547248028,31434.000180918956,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003245893141311257,293372.0,980.7583333333334,1046.2541666666666
2020-10-06 13:00:18.771328,slave2,1,1883952,0.8989581249886371,842200.0,23267.243096896193,31439.43243267814,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.00309369755943615,240712.0,925.1833333333332,986.1
2020-10-06 13:00:18.919528,slave3,1,1883952,0.8958344697176215,877796.0,181582.32481439057,224094.20554797965,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.0031341853357728486,313160.0,847.0333333333333,902.15
2020-10-06 13:00:18.968216,slave2,1,1883952,0.8989581249886371,842200.0,23292.44220230194,31463.688068440093,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.002948087741367362,221936.0,1168.1702159701542,1259.2470312660437
2020-10-06 13:00:19.046645,slave3,1,1883952,0.8958344697176215,877796.0,181587.76884913057,224099.33240240734,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030879082390254456,283760.0,978.1333333333333,1049.8958333333333
2020-10-06 13:00:19.089712,slave1,1,1883952,0.8866260569142677,633788.0,187431.2650889475,202909.15561869263,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0030695332792207712,583804.0,38469.03670861559,45589.71945192408
2020-10-06 13:00:19.132608,slave4,1,1883952,0.9534372102325399,593412.0,211488.65371175067,213886.65097028535,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009322440467404648,611652.0,35665.07145600905,23296.14891520048
2020-10-06 13:00:21.258954,slave2,1,1883952,0.8989581249886371,842200.0,23578.174744986092,31715.493572376672,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003245893141311257,293372.0,980.7583333333334,1046.2541666666666
2020-10-06 13:00:21.308092,slave2,1,1883952,0.8989581249886371,842200.0,23581.249484517335,31715.493572376672,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.00309369755943615,240712.0,925.1833333333332,986.1
2020-10-06 13:00:21.358130,slave3,1,1883952,0.9200858431543676,880152.0,185255.48286956208,227773.74150116398,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.0031341853357728486,313160.0,1282.2887919640496,1381.0890526998774
2020-10-06 13:00:21.409332,slave2,1,1883952,0.9359713407648522,842304.0,24508.81291453753,33351.35784279852,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.002948087741367362,221936.0,1226.2651974877638,1323.2099086148476
2020-10-06 13:00:21.453993,slave3,1,1883952,0.9200858431543676,880152.0,185260.32636948934,227778.1566382948,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030879082390254456,283760.0,978.1333333333333,1049.8958333333333
2020-10-06 13:00:21.504275,slave1,1,1883952,0.9223460026212331,633780.0,187153.44489587884,202757.29102106695,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0032096957352004715,583804.0,40144.798671145,47859.370382547735
2020-10-06 13:00:21.793521,slave4,1,1883952,0.9534372102325399,593412.0,216676.09020017818,219324.245820076,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009322440467404648,611652.0,37466.61084005229,24472.77745827995
2020-10-06 13:00:23.913582,slave2,1,1883952,0.9359713407648522,842304.0,24894.235475502053,33722.51994235421,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003245893141311257,293372.0,1314.1614854141212,1412.781110689757
2020-10-06 13:00:23.965720,slave2,1,1883952,0.9359713407648522,842304.0,24901.37101343856,33729.3772186964,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.00309369755943615,240712.0,1294.1261867873334,1392.1213523350464
2020-10-06 13:00:24.060306,slave3,1,1883952,0.9200858431543676,880152.0,185388.08603593774,227896.27293576315,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.0031341853357728486,313160.0,1346.6685963521015,1451.917072789753
2020-10-06 13:00:24.114107,slave2,1,1883952,0.9359713407648522,842304.0,24923.651366587255,33750.648769798696,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.002948087741367362,221936.0,1290.6960810487046,1394.0063148167162
2020-10-06 13:00:24.162463,slave3,1,1883952,0.9200858431543676,880152.0,185394.1156991125,227901.41634293614,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030879082390254456,283760.0,978.1333333333333,1049.8958333333333
2020-10-06 13:00:24.221102,slave1,1,1883952,0.9223460026212331,633780.0,188824.61760594146,204232.24556574924,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0032096957352004715,583804.0,41789.575125421616,50415.67435966478
2020-10-06 13:00:24.272982,slave4,1,1883952,0.9527619186152178,593448.0,215936.46418415217,218357.29375886396,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009720937388193211,611804.0,44758.74246070189,29233.00728147755
2020-10-06 13:00:26.690167,slave2,1,1883952,0.9729572444395935,842332.0,26543.97268475579,35292.95545492571,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003245893141311257,293372.0,1382.4194440933159,1487.7473619713758
2020-10-06 13:00:26.731954,slave2,1,1883952,0.9729572444395935,842332.0,26553.765708561416,35302.47405204867,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.00309369755943615,240712.0,1359.6175425653132,1464.11219577175
2020-10-06 13:00:26.777779,slave3,1,1883952,0.9579498745043867,881732.0,191296.17302753628,233388.90824391015,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.002922528295376178,313164.0,1413.5152452358639,1525.3791928003268
2020-10-06 13:00:27.322324,slave2,1,1883952,0.9729572444395935,842332.0,26674.96881626566,35419.45725929159,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.002948087741367362,221936.0,1367.2271083615703,1478.0770471814355
2020-10-06 13:00:27.367683,slave3,1,1883952,0.9579498745043867,881732.0,191328.19851587794,233418.23833982032,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030446060746734025,283760.0,1420.0543766427909,1537.9657796481683
2020-10-06 13:00:27.423050,slave1,1,1883952,0.9490033464280538,633784.0,171770.61168703623,195173.37770987925,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0032096957352004715,583804.0,33155.326534820444,41743.71250000001
2020-10-06 13:00:27.472467,slave4,1,1883952,0.9527619186152178,593448.0,222284.56124768176,225004.38547977502,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009720937388193211,611804.0,44758.74246070189,29233.00728147755
2020-10-06 13:00:29.977592,slave2,1,1883952,0.9729572444395935,842332.0,27100.28770982232,35827.42846612229,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003245893141311257,293372.0,1462.9520751695952,1576.199463124482
2020-10-06 13:00:30.022550,slave2,1,1883952,0.9729572444395935,842332.0,27107.49650462837,35834.343232339765,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.00309369755943615,240712.0,1416.0293141184861,1549.4990995089722
2020-10-06 13:00:30.070554,slave3,1,1883952,0.9579498745043867,881732.0,191474.61623076643,233544.741915536,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.002922528295376178,313164.0,1451.0849974767502,1596.4241943623388
2020-10-06 13:00:30.111450,slave2,1,1883952,0.9729572444395935,842332.0,27121.753898800325,35848.0191033032,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.003314227217100427,221940.0,1429.1508368415646,1551.1512963343262
2020-10-06 13:00:30.153034,slave3,1,1883952,0.9579498745043867,881732.0,191479.16807682515,233544.741915536,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030446060746734025,283760.0,1433.8243108248848,1581.4151204063849
2020-10-06 13:00:30.192149,slave1,1,1883952,0.9490033464280538,633784.0,173473.4154781391,195173.37770987925,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0031249204088764655,583804.0,28063.392272429603,37579.92814669286
2020-10-06 13:00:30.237493,slave4,1,1883952,0.9589265259368338,593496.0,211802.20172154647,207022.69551779728,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009720937388193211,611804.0,34089.58098147287,22673.417889634104
2020-10-06 13:00:32.337171,slave2,1,1883952,0.9907092598316388,842360.0,27157.724405010817,35952.30995800076,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003245893141311257,293372.0,1470.0206463573925,1615.0718408966418
